2.11,0.5679921,1.78,0.43200794,0.0,05,13
1.53,0.7286845,2.63,0.2713155,1.0,05,13
1.58,0.51517355,2.49,0.48482645,1.0,05,13
2.0,0.4095495,1.86,0.59045047,1.0,05,13
2.5,0.31302267,1.58,0.68697727,0.0,05,13
2.01,0.5137254,1.86,0.4862746,1.0,05,13
1.66,0.45210168,2.32,0.5478983,0.0,05,13
1.79,0.73160475,2.1,0.2683952,1.0,05,14
2.31,0.5291319,1.67,0.47086817,1.0,05,14
1.37,0.6373831,3.29,0.36261693,1.0,05,14
1.32,0.7533971,3.55,0.2466029,1.0,05,14
1.52,0.7786043,2.65,0.22139569,0.0,05,14
1.69,0.49504098,2.27,0.50495905,1.0,05,14
1.74,0.6148625,2.18,0.38513747,1.0,05,14
1.61,0.7294275,2.44,0.27057248,1.0,05,14
1.37,0.5823485,3.29,0.41765153,0.0,05,14
1.74,0.6304689,2.19,0.36953115,0.0,05,14
1.49,0.4906328,2.73,0.5093672,0.0,05,14
2.22,0.5498862,1.71,0.45011383,1.0,05,14
1.75,0.32366547,2.12,0.6763345,0.0,05,14
2.18,0.39280942,1.74,0.6071906,1.0,05,14
1.94,0.49820337,1.91,0.50179666,1.0,05,14
1.61,0.43111303,2.43,0.56888694,0.0,05,14
1.55,0.6420145,2.58,0.35798553,1.0,05,15
1.78,0.749659,2.11,0.25034103,0.0,05,15
1.71,0.42301917,2.23,0.5769808,0.0,05,15
1.57,0.63342893,2.53,0.3665711,0.0,05,15
2.03,0.69067997,1.84,0.30932006,1.0,05,15
1.86,0.6415216,2.0,0.35847837,0.0,05,15
2.07,0.5430321,1.81,0.45696786,0.0,05,15
1.82,0.7027049,2.06,0.2972951,1.0,05,15
1.45,0.52620536,2.88,0.47379467,1.0,05,15
1.67,0.6873954,2.29,0.31260452,0.0,05,15
2.52,0.5293797,1.57,0.4706203,1.0,05,15
1.84,0.311772,2.02,0.6882281,0.0,05,15
2.08,0.4052361,1.8,0.59476393,1.0,05,15
1.69,0.42855078,2.25,0.5714492,0.0,05,15
1.71,0.47081107,2.24,0.52918893,0.0,05,15
1.56,0.75535965,2.56,0.24464037,1.0,05,16
2.11,0.4081292,1.79,0.5918708,0.0,05,16
1.51,0.3382103,2.7,0.6617897,1.0,05,16
1.74,0.5763685,2.15,0.4236315,0.0,05,16
1.71,0.73582906,2.22,0.26417094,1.0,05,16
1.84,0.45766115,2.04,0.5423388,1.0,05,16
1.69,0.4420063,2.27,0.55799377,1.0,05,16
1.51,0.55148643,2.7,0.44851357,0.0,05,16
1.38,0.8016913,3.23,0.19830877,1.0,05,17
1.82,0.56616914,2.05,0.4338309,0.0,05,17
1.99,0.48131874,1.88,0.5186812,1.0,05,17
1.56,0.3805883,2.55,0.6194117,1.0,05,17
1.66,0.5803276,2.33,0.4196724,0.0,05,17
1.81,0.6991056,2.07,0.30089438,1.0,05,17
1.96,0.55334157,1.9,0.4466584,1.0,05,17
2.15,0.6632669,1.75,0.33673307,0.0,05,17
2.74,0.34545982,1.49,0.6545402,1.0,05,17
2.2,0.5776098,1.73,0.42239025,1.0,05,17
1.53,0.4025694,2.62,0.5974306,0.0,05,17
1.83,0.49000052,2.03,0.5099995,1.0,05,17
2.07,0.48905113,1.82,0.5109489,1.0,05,17
1.3,0.6261667,3.71,0.37383333,1.0,05,17
2.62,0.27791736,1.54,0.7220826,0.0,05,17
2.05,0.48992106,1.82,0.51007897,1.0,05,18
1.63,0.74039245,2.37,0.25960752,1.0,05,18
1.98,0.5753057,1.87,0.42469433,1.0,05,18
1.65,0.5575586,2.35,0.4424414,1.0,05,18
1.95,0.51108634,1.91,0.48891366,0.0,05,18
1.83,0.6087783,2.04,0.39122176,1.0,05,18
1.54,0.3164094,2.61,0.6835906,0.0,05,18
1.9,0.58116174,1.96,0.41883832,0.0,05,18
2.08,0.6195057,1.81,0.38049427,0.0,05,18
1.95,0.688744,1.91,0.31125596,0.0,05,18
2.55,0.32341185,1.56,0.6765882,0.0,05,18
1.98,0.5391386,1.87,0.4608613,0.0,05,18
1.59,0.4407899,2.49,0.55921006,1.0,05,18
2.35,0.4036179,1.65,0.5963821,0.0,05,18
1.93,0.3788637,1.93,0.6211363,1.0,05,18
2.19,0.29765186,1.74,0.7023481,0.0,05,18
1.92,0.5732528,1.93,0.42674717,0.0,05,19
2.74,0.36471766,1.49,0.6352823,1.0,05,19
1.55,0.38275835,2.58,0.6172417,1.0,05,19
2.0,0.6141497,1.86,0.38585034,0.0,05,19
2.06,0.51267886,1.81,0.48732117,0.0,05,19
1.74,0.40273246,2.18,0.5972675,1.0,05,19
1.58,0.7690901,2.47,0.23090993,1.0,05,19
2.17,0.4030382,1.74,0.5969618,0.0,05,19
2.32,0.2873843,1.66,0.71261567,0.0,05,19
1.83,0.38421196,2.04,0.61578804,1.0,05,19
1.89,0.5004265,1.98,0.49957356,0.0,05,19
1.59,0.4322263,2.48,0.5677737,0.0,05,20
1.47,0.42770493,2.83,0.5722951,1.0,05,20
1.99,0.568845,1.88,0.43115506,0.0,05,20
2.19,0.54491913,1.74,0.45508087,0.0,05,20
1.99,0.5400837,1.87,0.45991632,0.0,05,20
1.41,0.74874127,3.06,0.25125876,1.0,05,20
1.61,0.76106036,2.44,0.23893961,0.0,05,20
1.62,0.58734286,2.41,0.41265714,0.0,05,20
2.12,0.4232477,1.77,0.57675236,0.0,05,20
1.62,0.41405845,2.39,0.58594155,0.0,05,20
1.75,0.52378696,2.17,0.47621304,0.0,05,20
1.81,0.53753316,2.08,0.4624668,0.0,05,20
2.65,0.3647185,1.52,0.6352815,0.0,05,20
2.28,0.3081517,1.68,0.6918483,1.0,05,20
2.2,0.6987149,1.73,0.30128503,0.0,05,21
2.62,0.42760214,1.54,0.5723978,1.0,05,21
1.71,0.41713986,2.24,0.5828601,0.0,05,21
1.67,0.61479026,2.3,0.38520968,1.0,05,21
2.31,0.45547628,1.67,0.5445237,0.0,05,21
1.81,0.2972332,2.06,0.7027668,0.0,05,21
1.63,0.44676417,2.39,0.5532359,1.0,05,21
2.43,0.48891997,1.61,0.5110801,0.0,05,21
2.07,0.56201917,1.81,0.43798083,1.0,05,21
1.48,0.7477824,2.78,0.25221765,1.0,05,21
1.54,0.62705916,2.6,0.3729409,0.0,05,21
2.54,0.41241175,1.57,0.58758825,1.0,05,21
2.23,0.48626533,1.71,0.51373476,0.0,05,21
2.55,0.2930265,1.57,0.7069735,1.0,05,21
2.33,0.4790517,1.66,0.5209483,0.0,05,22
1.91,0.60828793,1.94,0.39171207,1.0,05,22
1.43,0.76326686,2.99,0.23673311,1.0,05,22
1.82,0.6264627,2.05,0.3735373,1.0,05,22
1.68,0.48690307,2.29,0.513097,1.0,05,22
1.79,0.74698997,2.1,0.25300997,1.0,05,22
1.66,0.6047859,2.32,0.39521405,0.0,05,22
2.54,0.40090874,1.56,0.5990913,0.0,05,22
1.77,0.3773904,2.11,0.62260956,0.0,05,22
2.05,0.51710767,1.82,0.4828924,1.0,05,22
2.24,0.5269467,1.7,0.47305328,0.0,05,22
2.5,0.2621316,1.58,0.73786837,0.0,05,22
1.72,0.48587218,2.21,0.51412785,1.0,05,22
1.75,0.38796356,2.16,0.6120364,1.0,05,23
1.89,0.62287116,1.97,0.37712887,1.0,05,23
1.88,0.60559803,1.98,0.39440194,1.0,05,23
1.94,0.5725605,1.91,0.42743954,0.0,05,23
2.08,0.6894988,1.8,0.31050116,0.0,05,23
1.61,0.61346537,2.43,0.38653454,0.0,05,23
1.94,0.34126922,1.92,0.65873075,1.0,05,23
1.89,0.5642044,1.97,0.43579566,0.0,05,23
1.25,0.7297127,4.27,0.2702873,1.0,05,23
1.8,0.36771718,2.1,0.6322828,0.0,05,23
1.59,0.7444733,2.48,0.25552672,1.0,05,23
2.02,0.3186032,1.84,0.6813968,0.0,05,24
1.74,0.589031,2.18,0.410969,1.0,05,24
1.6,0.37851167,2.46,0.62148833,1.0,05,24
1.56,0.63599795,2.55,0.36400208,1.0,05,24
1.83,0.455122,2.04,0.544878,0.0,05,24
1.34,0.6429205,3.43,0.3570795,1.0,05,24
1.53,0.6903774,2.65,0.30962262,1.0,05,24
1.88,0.63226086,1.98,0.3677392,1.0,05,24
1.55,0.603624,2.58,0.39637607,0.0,05,24
2.04,0.64508057,1.83,0.35491943,1.0,05,24
2.02,0.7175088,1.85,0.28249118,0.0,05,24
1.42,0.742379,3.03,0.25762102,1.0,05,24
1.57,0.64883196,2.54,0.35116804,1.0,05,24
1.59,0.47516492,2.48,0.52483505,1.0,05,24
1.98,0.54775333,1.88,0.4522467,0.0,05,25
1.87,0.621284,2.0,0.37871593,0.0,05,25
1.76,0.74581987,2.14,0.25418016,1.0,05,25
2.68,0.28809994,1.51,0.71190006,0.0,05,25
1.9,0.65993977,1.96,0.34006017,1.0,05,25
1.86,0.53764296,2.0,0.46235698,0.0,05,25
1.78,0.69131166,2.13,0.30868828,1.0,05,25
1.96,0.49978274,1.9,0.50021726,0.0,05,25
1.86,0.3512731,2.0,0.6487269,1.0,05,25
2.07,0.36844882,1.81,0.6315511,0.0,05,25
1.52,0.63256127,2.66,0.36743876,1.0,05,25
1.43,0.4607906,2.96,0.5392094,0.0,05,25
1.69,0.66937137,2.26,0.33062863,1.0,05,25
1.53,0.64808816,2.65,0.3519119,1.0,05,25
1.51,0.46300143,2.69,0.53699857,1.0,05,25
1.5,0.39321014,2.68,0.60678977,1.0,05,26
1.8,0.3948258,2.08,0.60517424,0.0,05,26
2.11,0.49959162,1.79,0.5004084,0.0,05,26
1.69,0.6149473,2.27,0.38505265,1.0,05,26
1.76,0.47427416,2.14,0.52572584,0.0,05,26
1.61,0.59804493,2.43,0.40195498,0.0,05,26
1.8,0.6527143,2.08,0.3472857,1.0,05,26
1.33,0.757437,3.48,0.24256296,1.0,05,27
1.58,0.617214,2.49,0.3827859,0.0,05,27
1.68,0.5169397,2.28,0.48306027,1.0,05,27
1.84,0.6927273,2.04,0.30727264,0.0,05,27
1.88,0.6259874,1.97,0.37401256,1.0,05,27
2.04,0.5253228,1.83,0.47467715,0.0,05,27
2.08,0.3324376,1.8,0.6675624,1.0,05,27
1.72,0.71576065,2.21,0.28423938,0.0,05,27
1.74,0.66321146,2.18,0.33678856,1.0,05,27
1.69,0.59849936,2.26,0.40150067,1.0,05,27
1.72,0.45915315,2.22,0.5408469,1.0,05,27
1.58,0.44519988,2.5,0.55480003,0.0,05,27
2.01,0.5374065,1.86,0.46259356,1.0,05,27
2.13,0.41179404,1.78,0.588206,0.0,05,27
1.45,0.58511025,2.89,0.41488975,0.0,05,27
1.74,0.52498966,2.18,0.4750103,1.0,05,28
1.91,0.5853504,1.95,0.4146496,1.0,05,28
1.37,0.7389282,3.28,0.26107177,1.0,05,28
1.86,0.48055637,2.0,0.5194437,1.0,05,28
2.07,0.27858916,1.81,0.7214109,1.0,05,28
1.64,0.73880935,2.35,0.26119065,1.0,05,28
2.64,0.33771664,1.54,0.66228336,0.0,05,28
1.69,0.64718837,2.25,0.3528116,0.0,05,28
1.9,0.57247996,1.96,0.42752,1.0,05,28
1.68,0.5928989,2.29,0.407101,0.0,05,28
1.75,0.72168523,2.16,0.2783148,1.0,05,28
1.92,0.57884264,1.93,0.42115733,0.0,05,28
2.17,0.45474616,1.75,0.5452538,0.0,05,28
1.51,0.5247677,2.69,0.47523236,1.0,05,28
1.63,0.5598351,2.38,0.44016492,0.0,05,28
2.28,0.46295378,1.67,0.5370462,0.0,05,29
2.23,0.6460854,1.71,0.3539146,0.0,05,29
2.0,0.5446497,1.87,0.45535025,0.0,05,29
1.44,0.6551837,2.94,0.34481633,1.0,05,29
1.69,0.6729218,2.27,0.32707822,1.0,05,29
2.36,0.5653124,1.64,0.43468758,1.0,05,29
1.46,0.75531334,2.85,0.2446867,1.0,05,29
2.25,0.6817596,1.7,0.3182404,1.0,05,29
1.75,0.486375,2.16,0.51362497,0.0,05,29
1.62,0.5116715,2.41,0.48832852,1.0,05,29
1.92,0.41923895,1.93,0.58076096,1.0,05,29
2.48,0.36631474,1.59,0.6336853,0.0,05,29
1.51,0.5550979,2.71,0.44490212,0.0,05,29
1.74,0.3655779,2.18,0.63442206,0.0,05,29
3.19,0.48986062,1.39,0.51013935,0.0,05,29
2.04,0.5676319,1.83,0.4323682,1.0,05,30
2.36,0.2998614,1.63,0.70013857,1.0,05,30
1.98,0.58041346,1.89,0.41958648,0.0,05,30
2.23,0.53363806,1.71,0.46636194,0.0,05,30
1.73,0.57377577,2.18,0.42622423,1.0,05,30
2.38,0.3932178,1.63,0.60678214,0.0,05,30
1.72,0.6137786,2.2,0.38622138,0.0,05,30
1.43,0.5500819,2.95,0.44991812,1.0,05,30
1.76,0.647637,2.13,0.35236293,1.0,05,30
1.58,0.6645868,2.49,0.3354132,0.0,05,30
2.36,0.42803425,1.64,0.5719657,0.0,05,30
1.69,0.6478334,2.28,0.35216662,1.0,05,30
1.78,0.65233034,2.12,0.34766972,1.0,05,30
1.94,0.4300948,1.93,0.5699051,1.0,05,30
2.22,0.4213269,1.7,0.57867306,0.0,05,31
1.51,0.5562326,2.7,0.4437674,1.0,05,31
1.47,0.66919273,2.81,0.3308072,0.0,05,31
1.82,0.6299823,2.06,0.3700177,0.0,05,31
1.9,0.44417286,1.96,0.55582714,0.0,05,31
1.58,0.6161247,2.5,0.38387525,1.0,05,31
2.14,0.31268474,1.75,0.6873153,0.0,05,31
1.53,0.58991104,2.63,0.410089,0.0,05,31
2.33,0.4587782,1.66,0.5412218,0.0,05,31
2.11,0.5985697,1.78,0.40143028,1.0,05,31
1.45,0.669266,2.91,0.33073398,0.0,05,31
1.43,0.6844931,2.92,0.31550694,1.0,05,31
1.89,0.47395557,1.97,0.5260444,1.0,05,31
1.95,0.5540126,1.91,0.44598737,1.0,05,31
1.59,0.57995564,2.5,0.42004433,0.0,06,01
2.59,0.49733025,1.55,0.5026697,1.0,06,01
1.57,0.57875454,2.53,0.4212455,1.0,06,01
2.02,0.64295864,1.85,0.35704142,1.0,06,01
1.86,0.42791396,2.0,0.5720861,0.0,06,01
1.95,0.6447667,1.9,0.35523334,1.0,06,01
3.05,0.38443545,1.4,0.6155645,0.0,06,01
1.98,0.57946223,1.88,0.4205377,1.0,06,01
2.19,0.32822064,1.73,0.67177933,1.0,06,01
1.46,0.6772813,2.84,0.32271865,1.0,06,01
1.51,0.48845395,2.68,0.5115461,1.0,06,01
1.81,0.6374624,2.07,0.3625377,1.0,06,01
1.49,0.6710697,2.73,0.32893032,0.0,06,01
2.14,0.26520658,1.76,0.7347935,1.0,06,01
3.15,0.25379002,1.39,0.74621,0.0,06,02
1.72,0.41792783,2.21,0.58207214,0.0,06,02
1.58,0.68746656,2.49,0.3125334,1.0,06,02
2.13,0.6238107,1.76,0.37618926,1.0,06,02
1.92,0.65447974,1.92,0.3455203,0.0,06,02
1.5,0.7562072,2.69,0.24379279,1.0,06,02
2.11,0.5888922,1.78,0.4111078,0.0,06,02
2.04,0.5376741,1.83,0.46232587,1.0,06,02
1.61,0.6545581,2.44,0.34544188,0.0,06,02
2.07,0.23822702,1.81,0.76177305,0.0,06,02
1.37,0.6871508,3.23,0.31284922,1.0,06,03
1.75,0.720159,2.16,0.279841,1.0,06,03
1.78,0.6600687,2.12,0.33993134,1.0,06,03
1.63,0.5290048,2.38,0.47099513,0.0,06,03
1.56,0.59487206,2.56,0.40512794,0.0,06,03
2.45,0.53679353,1.6,0.4632065,1.0,06,03
1.54,0.7598313,2.62,0.24016874,1.0,06,03
1.67,0.5815405,2.3,0.41845945,1.0,06,03
1.66,0.55469084,2.32,0.44530916,1.0,06,03
1.72,0.5262831,2.21,0.47371694,1.0,06,03
2.04,0.4692861,1.83,0.53071386,0.0,06,03
2.0,0.3899783,1.86,0.6100217,0.0,06,03
1.52,0.5299765,2.68,0.47002348,1.0,06,03
1.68,0.4021307,2.3,0.5978693,1.0,06,03
1.34,0.6979069,3.47,0.30209312,1.0,06,04
2.02,0.6256875,1.84,0.37431258,0.0,06,04
1.71,0.6117713,2.22,0.38822865,1.0,06,04
1.97,0.52375925,1.88,0.4762407,1.0,06,04
2.71,0.5294412,1.51,0.47055885,1.0,06,04
2.29,0.5176516,1.68,0.4823483,1.0,06,04
1.58,0.55698013,2.5,0.4430199,1.0,06,04
1.94,0.46375147,1.92,0.5362485,0.0,06,04
1.73,0.671582,2.19,0.32841802,0.0,06,04
1.83,0.73677117,2.03,0.2632289,1.0,06,04
2.0,0.4024116,1.87,0.59758836,1.0,06,04
1.95,0.5184283,1.9,0.48157167,1.0,06,04
1.21,0.60987574,4.75,0.39012426,1.0,06,04
2.06,0.34280792,1.82,0.65719205,1.0,06,04
2.72,0.48373544,1.5,0.5162646,0.0,06,05
1.49,0.76710445,2.74,0.23289555,1.0,06,05
1.77,0.59523374,2.13,0.40476626,1.0,06,05
1.73,0.69812506,2.2,0.30187494,1.0,06,05
1.9,0.5185683,1.96,0.48143175,0.0,06,05
1.58,0.7088962,2.51,0.29110378,1.0,06,05
1.68,0.5164869,2.28,0.48351318,0.0,06,05
1.57,0.5433813,2.53,0.45661876,1.0,06,05
2.05,0.4802342,1.83,0.5197658,0.0,06,05
1.29,0.6905599,3.74,0.30944005,0.0,06,05
2.05,0.5243293,1.83,0.47567067,1.0,06,05
1.38,0.5345931,3.22,0.46540695,1.0,06,05
1.62,0.46164083,2.4,0.53835917,1.0,06,05
2.31,0.30722666,1.67,0.69277334,0.0,06,05
3.37,0.35103658,1.35,0.64896345,0.0,06,06
1.85,0.7479471,2.02,0.25205296,1.0,06,06
1.61,0.6251713,2.43,0.3748287,1.0,06,06
1.71,0.5132545,2.22,0.48674554,1.0,06,06
2.16,0.7188174,1.75,0.28118256,1.0,06,06
1.82,0.3450604,2.05,0.6549396,0.0,06,06
1.75,0.48394707,2.16,0.51605296,0.0,06,06
1.73,0.35667956,2.19,0.64332044,1.0,06,06
1.74,0.31510732,2.18,0.68489265,0.0,06,06
1.76,0.45448244,2.14,0.5455175,1.0,06,07
1.72,0.76526225,2.2,0.23473774,1.0,06,07
1.64,0.6474802,2.36,0.3525199,1.0,06,07
2.73,0.40984616,1.49,0.5901539,1.0,06,07
2.39,0.5889239,1.63,0.41107613,1.0,06,07
2.27,0.46003518,1.68,0.53996485,1.0,06,07
1.76,0.43410712,2.14,0.5658929,1.0,06,07
1.99,0.7144092,1.87,0.2855909,1.0,06,07
2.31,0.47881994,1.66,0.5211801,0.0,06,07
1.73,0.53138876,2.2,0.46861127,1.0,06,07
2.02,0.48673028,1.82,0.5132697,1.0,06,07
1.53,0.46996802,2.62,0.530032,1.0,06,07
1.51,0.5408404,2.68,0.4591596,1.0,06,07
1.65,0.42542067,2.34,0.5745793,1.0,06,07
1.78,0.37406272,2.11,0.6259373,1.0,06,07
2.16,0.54060346,1.75,0.45939657,0.0,06,07
2.61,0.3707262,1.54,0.62927383,0.0,06,08
1.73,0.47754353,2.18,0.52245647,0.0,06,08
1.86,0.36230665,1.99,0.6376933,0.0,06,08
1.63,0.3368028,2.38,0.66319716,0.0,06,08
1.64,0.79299253,2.33,0.20700742,1.0,06,08
1.5,0.6201406,2.7,0.3798594,1.0,06,08
2.11,0.40334302,1.77,0.596657,0.0,06,08
2.72,0.5133773,1.48,0.4866227,0.0,06,08
1.59,0.7083146,2.49,0.29168537,0.0,06,08
2.53,0.43884555,1.57,0.56115454,0.0,06,08
1.71,0.54322,2.21,0.45678002,1.0,06,08
1.94,0.48793155,1.92,0.5120684,1.0,06,08
1.54,0.5575115,2.63,0.44248852,0.0,06,08
1.92,0.34384915,1.94,0.6561509,1.0,06,08
2.15,0.6225631,1.76,0.37743688,1.0,06,08
2.13,0.7212421,1.76,0.2787579,1.0,06,09
1.88,0.6334484,1.97,0.3665516,1.0,06,09
1.75,0.5792896,2.16,0.42071047,1.0,06,09
1.57,0.6166398,2.52,0.3833602,0.0,06,09
2.6,0.5432424,1.55,0.45675758,0.0,06,09
2.12,0.47952926,1.77,0.52047074,1.0,06,09
1.88,0.43387145,1.98,0.56612855,0.0,06,09
1.75,0.51495695,2.17,0.48504302,0.0,06,09
1.74,0.36057994,2.18,0.63942003,0.0,06,09
1.72,0.6370035,2.21,0.3629966,1.0,06,10
1.58,0.4775986,2.48,0.5224014,0.0,06,10
1.36,0.72883844,3.32,0.27116165,1.0,06,10
1.88,0.6483363,1.97,0.3516637,1.0,06,10
1.99,0.65387124,1.86,0.3461288,1.0,06,10
1.93,0.6196551,1.92,0.38034493,1.0,06,10
2.82,0.30805853,1.46,0.6919415,1.0,06,10
1.6,0.77929187,2.46,0.22070812,1.0,06,10
1.85,0.43171543,2.01,0.5682846,0.0,06,10
2.27,0.44347468,1.68,0.5565253,0.0,06,10
1.47,0.6941046,2.78,0.30589545,0.0,06,10
1.65,0.35797372,2.35,0.64202625,0.0,06,10
2.26,0.3584928,1.7,0.6415072,0.0,06,10
1.66,0.5161696,2.32,0.4838304,1.0,06,10
2.42,0.54623884,1.61,0.45376122,0.0,06,10
1.66,0.6904311,2.31,0.3095689,1.0,06,11
1.71,0.65023464,2.22,0.3497654,1.0,06,11
1.74,0.75974506,2.18,0.24025491,0.0,06,11
2.22,0.442536,1.71,0.55746394,0.0,06,11
3.53,0.27608836,1.33,0.7239116,0.0,06,11
1.81,0.68911266,2.05,0.31088734,1.0,06,11
1.54,0.73478884,2.61,0.26521114,1.0,06,11
2.03,0.4340871,1.83,0.5659129,1.0,06,11
1.75,0.57958066,2.14,0.4204194,0.0,06,11
1.72,0.600106,2.21,0.39989403,0.0,06,11
1.94,0.42902538,1.92,0.5709746,0.0,06,11
1.84,0.6219372,2.02,0.37806275,1.0,06,11
1.75,0.4327863,2.17,0.56721365,1.0,06,11
2.77,0.31185827,1.47,0.68814164,1.0,06,11
1.55,0.4618679,2.59,0.53813213,0.0,06,11
1.62,0.66979074,2.42,0.33020929,1.0,06,12
2.08,0.64682275,1.8,0.35317722,0.0,06,12
2.18,0.57384884,1.74,0.42615116,1.0,06,12
3.26,0.29609576,1.37,0.7039042,0.0,06,12
1.77,0.5685971,2.12,0.43140295,0.0,06,12
1.79,0.7503411,2.1,0.2496589,0.0,06,12
2.08,0.46146154,1.8,0.53853846,1.0,06,12
2.64,0.4512146,1.53,0.54878545,1.0,06,12
2.29,0.3346766,1.67,0.66532344,0.0,06,12
1.4,0.72374606,3.13,0.27625385,1.0,06,12
1.92,0.357608,1.93,0.64239204,1.0,06,12
1.63,0.690253,2.4,0.30974692,1.0,06,12
1.85,0.44966954,2.01,0.5503304,0.0,06,12
1.98,0.45822862,1.88,0.5417714,0.0,06,12
1.92,0.6455349,1.93,0.35446516,1.0,06,12
1.76,0.494665,2.13,0.50533503,1.0,06,13
1.53,0.6395699,2.64,0.36043012,0.0,06,13
1.92,0.45707464,1.93,0.54292536,0.0,06,13
1.91,0.61603636,1.95,0.38396364,1.0,06,13
2.21,0.6119105,1.72,0.38808948,1.0,06,13
1.67,0.43989494,2.26,0.560105,1.0,06,13
1.84,0.58763677,2.03,0.4123632,0.0,06,13
1.67,0.58403,2.3,0.41597,1.0,06,13
1.99,0.3800519,1.88,0.6199481,0.0,06,13
1.64,0.7121128,2.38,0.28788725,1.0,06,13
1.32,0.676095,3.56,0.32390505,1.0,06,14
2.14,0.41845018,1.75,0.5815498,0.0,06,14
1.73,0.5269779,2.2,0.47302213,0.0,06,14
1.5,0.73220646,2.71,0.26779354,0.0,06,14
1.75,0.74771655,2.16,0.25228348,0.0,06,14
1.83,0.43031055,2.05,0.56968945,1.0,06,14
2.1,0.57489526,1.78,0.42510483,0.0,06,14
2.08,0.6281698,1.79,0.37183028,1.0,06,14
1.65,0.6393101,2.33,0.3606899,0.0,06,14
1.89,0.5955966,1.97,0.40440336,1.0,06,14
2.32,0.35007158,1.65,0.64992845,0.0,06,14
1.73,0.6356997,2.21,0.36430034,1.0,06,14
1.81,0.5079446,2.07,0.4920554,0.0,06,14
1.72,0.43468773,2.21,0.56531227,0.0,06,14
1.35,0.77852577,3.35,0.22147425,1.0,06,14
1.95,0.6004978,1.91,0.3995022,1.0,06,15
3.13,0.3004135,1.39,0.6995866,0.0,06,15
1.8,0.39323387,2.08,0.60676616,1.0,06,15
1.43,0.74491787,2.95,0.2550821,1.0,06,15
1.65,0.50509834,2.32,0.49490157,1.0,06,15
1.67,0.74930555,2.29,0.25069448,1.0,06,15
2.51,0.35392454,1.58,0.6460754,0.0,06,15
1.81,0.49927694,2.06,0.5007231,1.0,06,15
1.59,0.75859594,2.49,0.24140401,1.0,06,15
1.73,0.4457454,2.17,0.5542546,1.0,06,15
1.72,0.6290433,2.19,0.37095672,0.0,06,15
1.52,0.65239435,2.67,0.34760568,1.0,06,15
2.3,0.59866655,1.67,0.40133348,1.0,06,15
1.79,0.6155499,2.11,0.38445005,1.0,06,15
1.65,0.5771965,2.34,0.42280346,0.0,06,15
1.87,0.5058729,1.99,0.4941271,1.0,06,16
2.0,0.39448503,1.85,0.60551494,0.0,06,16
1.89,0.56874377,1.95,0.43125623,0.0,06,16
2.19,0.42242312,1.72,0.5775768,0.0,06,16
1.76,0.7179575,2.15,0.28204253,0.0,06,16
1.78,0.7327116,2.12,0.2672884,1.0,06,16
2.15,0.5186203,1.76,0.48137966,0.0,06,16
1.93,0.6466891,1.93,0.35331085,0.0,06,16
1.63,0.6541273,2.36,0.34587267,0.0,06,16
2.67,0.27654487,1.52,0.7234551,0.0,06,16
1.36,0.8307158,3.34,0.16928416,1.0,06,17
2.22,0.532411,1.7,0.467589,0.0,06,17
2.27,0.40581587,1.68,0.5941841,0.0,06,17
1.76,0.55586517,2.14,0.44413483,0.0,06,17
2.02,0.58334166,1.85,0.4166584,1.0,06,17
1.44,0.58775777,2.94,0.4122422,0.0,06,17
1.83,0.3826849,2.03,0.6173151,0.0,06,17
1.35,0.6516244,3.39,0.34837568,0.0,06,17
2.54,0.509132,1.57,0.490868,0.0,06,17
1.98,0.6337306,1.87,0.36626944,1.0,06,17
1.82,0.5499702,2.03,0.4500297,0.0,06,17
2.28,0.5457557,1.69,0.45424435,1.0,06,17
1.59,0.6967372,2.5,0.30326286,1.0,06,17
2.58,0.29043436,1.55,0.7095656,0.0,06,17
2.38,0.52688396,1.63,0.47311607,0.0,06,18
2.32,0.4117081,1.66,0.5882919,0.0,06,18
1.86,0.5989522,2.0,0.40104777,1.0,06,18
1.54,0.613425,2.63,0.38657498,1.0,06,18
1.8,0.5626435,2.1,0.4373565,0.0,06,18
1.43,0.67962307,2.96,0.32037696,1.0,06,18
1.72,0.3725762,2.2,0.62742376,0.0,06,18
1.54,0.5994655,2.63,0.40053454,0.0,06,18
1.47,0.6613803,2.81,0.33861962,1.0,06,18
1.38,0.81436247,3.25,0.18563746,1.0,06,18
1.7,0.6823592,2.24,0.3176408,1.0,06,18
1.38,0.6205301,3.23,0.37946987,0.0,06,18
1.59,0.7099724,2.48,0.29002756,1.0,06,18
3.23,0.30042544,1.38,0.69957453,1.0,06,18
1.58,0.6162327,2.52,0.3837673,1.0,06,19
1.53,0.57243174,2.63,0.42756823,0.0,06,19
1.71,0.41215315,2.22,0.5878468,0.0,06,19
1.99,0.61312133,1.88,0.38687867,1.0,06,19
1.51,0.62772316,2.68,0.37227684,1.0,06,19
2.16,0.40484887,1.73,0.59515107,0.0,06,19
1.49,0.6292077,2.77,0.3707923,1.0,06,19
2.43,0.54001456,1.62,0.4599855,1.0,06,19
1.93,0.6523195,1.92,0.34768057,1.0,06,19
1.81,0.5577803,2.07,0.44221964,0.0,06,19
2.21,0.52318865,1.71,0.47681132,0.0,06,19
1.48,0.7731007,2.79,0.2268993,1.0,06,19
2.04,0.34385395,1.83,0.65614605,1.0,06,19
1.6,0.7697637,2.45,0.23023629,1.0,06,19
